date,time,ip,stratum,local_system_frequency,error_bounds,estimated_local_offset,leap_status,num_combined_sources,estimated_sd_combined_offset,remaining_offset_correction_from previous_update,total_of_network_path_delays_to_ref_clocks,total_dispersion_accumulated,maximum estimated_error
2021-12-19,18:48:10,PPS,1,3.859,0.012,-1.064e-07,N,1,3.609e-07,1.207e-07,1.000e-09,1.023e-05,2.526e-05
2021-12-19,18:48:26,PPS,1,3.859,0.010,6.368e-08,N,1,3.436e-07,1.318e-07,1.000e-09,7.160e-06,2.668e-05
2021-12-19,18:48:42,PPS,1,3.858,0.009,-1.117e-07,N,1,3.230e-07,5.887e-08,1.000e-09,1.070e-05,2.340e-05
2021-12-19,18:48:58,PPS,1,3.859,0.008,1.243e-07,N,1,3.124e-07,1.105e-07,1.000e-09,1.026e-05,2.703e-05
2021-12-19,18:49:14,PPS,1,3.859,0.007,1.256e-07,N,1,3.036e-07,-1.347e-08,1.000e-09,1.001e-05,2.642e-05
2021-12-19,18:49:30,PPS,1,3.859,0.006,-1.148e-07,N,1,2.922e-07,-9.667e-08,1.000e-09,1.080e-05,2.628e-05
2021-12-19,18:49:46,PPS,1,3.858,0.006,-1.575e-07,N,1,2.903e-07,1.724e-08,1.000e-09,9.400e-06,2.694e-05
2021-12-19,18:50:02,PPS,1,3.857,0.006,-2.578e-07,N,1,3.039e-07,1.044e-07,1.000e-09,8.504e-06,2.570e-05
2021-12-19,18:50:18,PPS,1,3.857,0.006,-6.732e-08,N,1,2.918e-07,7.408e-08,1.000e-09,9.322e-06,2.500e-05
2021-12-19,18:50:34,PPS,1,3.857,0.005,8.372e-08,N,1,2.835e-07,9.552e-08,1.000e-09,8.266e-06,2.558e-05
2021-12-19,18:50:50,PPS,1,3.857,0.005,-1.996e-07,N,1,2.880e-07,1.146e-08,1.000e-09,9.234e-06,2.438e-05
2021-12-19,18:51:06,PPS,1,3.856,0.005,-2.198e-07,N,1,2.698e-07,1.078e-07,1.000e-09,1.097e-05,2.555e-05
2021-12-19,18:51:23,PPS,1,3.854,0.007,-4.256e-07,N,1,2.991e-07,6.156e-08,1.000e-09,1.015e-05,2.746e-05
2021-12-19,18:51:39,PPS,1,3.852,0.007,-2.254e-07,N,1,2.992e-07,-3.878e-11,1.000e-09,8.329e-06,2.679e-05
2021-12-19,18:51:55,PPS,1,3.852,0.007,-1.306e-07,N,1,3.074e-07,1.120e-07,1.000e-09,8.047e-06,2.469e-05
2021-12-19,18:52:11,PPS,1,3.850,0.007,-2.850e-07,N,1,3.163e-07,1.148e-07,1.000e-09,9.142e-06,2.442e-05
2021-12-19,18:52:28,PPS,1,3.850,0.006,6.640e-08,N,1,3.045e-07,3.218e-08,1.000e-09,1.032e-05,2.715e-05
2021-12-19,18:52:44,PPS,1,3.849,0.007,-2.899e-07,N,1,3.229e-07,-3.206e-08,1.000e-09,8.939e-06,2.647e-05
2021-12-19,18:53:00,PPS,1,3.848,0.013,-1.268e-06,N,1,4.003e-07,1.204e-07,1.000e-09,8.606e-06,2.533e-05
2021-12-19,18:53:16,PPS,1,3.843,0.022,-1.075e-07,N,1,3.555e-07,-2.813e-10,1.000e-09,9.478e-06,2.639e-05
2021-12-19,18:53:32,PPS,1,3.838,0.019,-2.003e-07,N,1,3.303e-07,8.556e-08,1.000e-09,7.621e-06,2.603e-05
2021-12-19,18:53:48,PPS,1,3.837,0.014,-3.667e-08,N,1,3.011e-07,1.208e-07,1.000e-09,7.461e-06,2.425e-05
2021-12-19,18:54:04,PPS,1,3.838,0.012,1.840e-07,N,1,2.886e-07,1.025e-07,1.000e-09,8.447e-06,2.387e-05
2021-12-19,18:54:20,PPS,1,3.840,0.011,2.283e-07,N,1,2.849e-07,-6.627e-08,1.000e-09,1.076e-05,2.475e-05
2021-12-19,18:54:36,PPS,1,3.841,0.011,2.831e-07,N,1,3.001e-07,-9.171e-08,1.000e-09,7.663e-06,2.726e-05
2021-12-19,18:54:52,PPS,1,3.843,0.010,2.871e-07,N,1,3.070e-07,-6.287e-08,1.000e-09,1.109e-05,2.423e-05
2021-12-19,18:55:08,PPS,1,3.846,0.025,2.392e-06,N,1,3.195e-07,-8.422e-08,1.000e-09,1.034e-05,2.763e-05
2021-12-19,18:55:24,PPS,1,3.859,0.057,1.215e-06,N,1,3.842e-07,2.850e-11,1.000e-09,1.077e-05,2.979e-05
2021-12-19,18:55:40,PPS,1,3.892,0.090,1.529e-06,N,1,4.053e-07,-2.196e-12,1.000e-09,1.029e-05,2.945e-05
2021-12-19,18:55:56,PPS,1,3.912,0.064,3.371e-07,N,1,3.007e-07,-3.916e-11,1.000e-09,9.790e-06,2.956e-05
2021-12-19,18:56:12,PPS,1,3.917,0.038,3.508e-07,N,1,2.862e-07,-8.539e-08,1.000e-09,9.165e-06,2.721e-05
2021-12-19,18:56:28,PPS,1,3.916,0.026,-2.119e-07,N,1,2.680e-07,1.877e-11,1.000e-09,7.155e-06,2.624e-05
2021-12-19,18:56:44,PPS,1,3.919,0.024,4.406e-07,N,1,3.035e-07,9.998e-08,1.000e-09,1.173e-05,2.380e-05
2021-12-19,18:57:00,PPS,1,3.918,0.019,-1.918e-07,N,1,2.913e-07,-8.592e-08,1.000e-09,9.055e-06,2.850e-05
2021-12-19,18:57:16,PPS,1,3.921,0.019,4.541e-07,N,1,3.364e-07,8.000e-08,1.000e-09,8.650e-06,2.548e-05
2021-12-19,18:57:32,PPS,1,3.921,0.014,-2.602e-08,N,1,3.073e-07,-9.680e-08,1.000e-09,8.124e-06,2.536e-05
2021-12-19,18:57:48,PPS,1,3.924,0.018,5.945e-07,N,1,4.257e-07,-6.010e-08,1.000e-09,1.231e-05,2.445e-05
2021-12-19,18:58:04,PPS,1,3.927,0.016,2.437e-07,N,1,4.119e-07,2.552e-11,1.000e-09,8.951e-06,2.929e-05
2021-12-19,18:58:21,PPS,1,3.930,0.019,5.517e-07,N,1,4.396e-07,-1.477e-07,1.000e-09,9.031e-06,2.548e-05
2021-12-19,18:58:37,PPS,1,3.934,0.017,3.759e-07,N,1,4.375e-07,-1.789e-14,1.000e-09,7.775e-06,2.608e-05
2021-12-19,18:58:53,PPS,1,3.936,0.016,4.352e-07,N,1,4.521e-07,-1.607e-07,1.000e-09,6.461e-06,2.446e-05
2021-12-19,18:59:09,PPS,1,3.946,0.036,2.156e-06,N,1,5.277e-07,-7.216e-08,1.000e-09,1.078e-05,2.335e-05
2021-12-19,18:59:25,PPS,1,3.966,0.076,1.840e-06,N,1,4.245e-07,2.493e-10,1.000e-09,9.319e-06,2.989e-05
2021-12-19,18:59:41,PPS,1,3.993,0.080,6.744e-07,N,1,3.549e-07,8.160e-11,1.000e-09,9.451e-06,2.885e-05
2021-12-19,18:59:57,PPS,1,4.001,0.065,1.458e-07,N,1,3.223e-07,2.914e-11,1.000e-09,9.083e-06,2.753e-05
2021-12-19,19:00:13,PPS,1,4.000,0.062,-1.952e-07,N,1,3.252e-07,-1.019e-07,1.000e-09,1.047e-05,2.631e-05
2021-12-19,19:00:29,PPS,1,3.997,0.039,-2.280e-07,N,1,2.911e-07,7.534e-08,1.000e-09,9.735e-06,2.758e-05
2021-12-19,19:00:45,PPS,1,3.990,0.012,-2.803e-07,N,1,8.709e-08,9.260e-08,1.000e-09,6.198e-06,2.669e-05
2021-12-19,19:01:01,PPS,1,3.993,0.018,3.524e-07,N,1,9.919e-08,-1.929e-10,1.000e-09,1.117e-05,2.279e-05
2021-12-19,19:01:17,PPS,1,3.995,0.033,1.585e-06,N,1,6.316e-07,6.998e-13,1.000e-09,7.870e-06,2.788e-05
2021-12-19,19:01:33,PPS,1,4.003,0.064,9.613e-07,N,1,6.299e-07,1.739e-11,1.000e-09,9.882e-06,2.639e-05
2021-12-19,19:01:49,PPS,1,4.032,0.087,1.388e-06,N,1,6.146e-07,4.894e-11,1.000e-09,9.866e-06,2.834e-05
2021-12-19,19:02:05,PPS,1,4.068,0.075,1.676e-06,N,1,3.328e-07,2.416e-11,1.000e-09,8.542e-06,2.886e-05
2021-12-19,19:02:21,PPS,1,4.071,0.036,-1.325e-08,N,1,2.797e-07,1.185e-10,1.000e-09,7.614e-06,2.752e-05
2021-12-19,19:02:37,PPS,1,4.074,0.055,5.266e-07,N,1,3.837e-07,1.286e-08,1.000e-09,1.104e-05,2.422e-05
2021-12-19,19:02:53,PPS,1,4.089,0.059,7.639e-07,N,1,2.636e-07,-5.549e-08,1.000e-09,9.022e-06,2.851e-05
2021-12-19,19:03:09,PPS,1,4.099,0.074,7.368e-07,N,1,4.063e-07,3.113e-11,1.000e-09,9.258e-06,2.687e-05
2021-12-19,19:03:25,PPS,1,4.097,0.050,-3.666e-07,N,1,3.912e-07,3.826e-12,1.000e-09,8.697e-06,2.728e-05
2021-12-19,19:03:41,PPS,1,4.093,0.038,-4.095e-07,N,1,3.786e-07,1.373e-07,1.000e-09,1.076e-05,2.589e-05
2021-12-19,19:03:57,PPS,1,4.087,0.062,-7.528e-07,N,1,4.426e-07,2.011e-08,1.000e-09,9.259e-06,2.796e-05
2021-12-19,19:04:13,PPS,1,4.084,0.052,2.202e-07,N,1,3.966e-07,-5.289e-11,1.000e-09,1.086e-05,2.718e-05
2021-12-19,19:04:29,PPS,1,4.083,0.033,2.553e-08,N,1,3.493e-07,-1.389e-07,1.000e-09,9.252e-06,2.795e-05
2021-12-19,19:04:45,PPS,1,4.085,0.024,1.388e-07,N,1,3.110e-07,-1.130e-07,1.000e-09,1.049e-05,2.597e-05
2021-12-19,19:05:01,PPS,1,4.086,0.019,1.883e-07,N,1,2.945e-07,-1.160e-07,1.000e-09,8.633e-06,2.716e-05
2021-12-19,19:05:18,PPS,1,4.090,0.020,5.024e-07,N,1,3.491e-07,-8.692e-08,1.000e-09,8.406e-06,2.588e-05
2021-12-19,19:05:34,PPS,1,4.091,0.016,1.703e-07,N,1,3.260e-07,2.079e-11,1.000e-09,8.098e-06,2.535e-05
2021-12-19,19:05:50,PPS,1,4.099,0.024,6.551e-07,N,1,2.345e-07,-1.112e-07,1.000e-09,9.008e-06,2.454e-05
2021-12-19,19:06:06,PPS,1,4.100,0.021,-1.097e-07,N,1,2.268e-07,3.093e-11,1.000e-09,8.934e-06,2.625e-05
2021-12-19,19:06:22,PPS,1,4.102,0.018,2.409e-07,N,1,2.258e-07,7.417e-08,1.000e-09,9.633e-06,2.541e-05
2021-12-19,19:06:38,PPS,1,4.102,0.013,-5.593e-08,N,1,2.032e-07,-8.480e-08,1.000e-09,9.987e-06,2.611e-05
2021-12-19,19:06:54,PPS,1,4.103,0.022,1.271e-06,N,1,4.985e-07,-2.626e-08,1.000e-09,1.016e-05,2.625e-05
2021-12-19,19:07:10,PPS,1,4.107,0.039,-1.290e-07,N,1,4.561e-07,9.614e-12,1.000e-09,1.030e-05,2.813e-05
2021-12-19,19:07:26,PPS,1,4.118,0.045,6.005e-07,N,1,4.469e-07,1.045e-07,1.000e-09,8.130e-06,2.723e-05
2021-12-19,19:07:42,PPS,1,4.126,0.043,4.816e-07,N,1,4.178e-07,-1.291e-07,1.000e-09,1.002e-05,2.543e-05
2021-12-19,19:07:58,PPS,1,4.128,0.029,5.246e-08,N,1,3.736e-07,-1.593e-08,1.000e-09,8.230e-06,2.736e-05
2021-12-19,19:08:14,PPS,1,4.128,0.021,-7.377e-09,N,1,3.285e-07,-6.023e-08,1.000e-09,1.050e-05,2.478e-05
2021-12-19,19:08:30,PPS,1,4.128,0.016,-6.972e-08,N,1,3.059e-07,-4.722e-08,1.000e-09,7.260e-06,2.691e-05
2021-12-19,19:08:46,PPS,1,4.127,0.013,-1.006e-07,N,1,2.757e-07,2.120e-08,1.000e-09,1.113e-05,2.357e-05
2021-12-19,19:09:02,PPS,1,4.127,0.011,-1.793e-08,N,1,2.578e-07,8.549e-08,1.000e-09,8.728e-06,2.763e-05
2021-12-19,19:09:18,PPS,1,4.126,0.009,-5.521e-08,N,1,2.413e-07,7.592e-08,1.000e-09,8.215e-06,2.501e-05
2021-12-19,19:09:34,PPS,1,4.126,0.008,-2.974e-08,N,1,2.215e-07,8.353e-08,1.000e-09,1.071e-05,2.450e-05
2021-12-19,19:09:50,PPS,1,4.126,0.007,-6.515e-08,N,1,2.115e-07,7.451e-08,1.000e-09,8.927e-06,2.695e-05
2021-12-19,19:10:06,PPS,1,4.125,0.006,-9.288e-08,N,1,2.018e-07,7.798e-08,1.000e-09,1.065e-05,2.518e-05
2021-12-19,19:10:22,PPS,1,4.126,0.006,2.283e-07,N,1,2.204e-07,7.436e-08,1.000e-09,9.542e-06,2.692e-05
2021-12-19,19:10:38,PPS,1,4.127,0.011,3.538e-07,N,1,2.602e-07,-8.227e-08,1.000e-09,1.025e-05,2.580e-05
2021-12-19,19:10:54,PPS,1,4.130,0.022,1.152e-06,N,1,3.352e-07,-1.360e-11,1.000e-09,8.254e-06,2.691e-05
2021-12-19,19:11:10,PPS,1,4.140,0.038,2.010e-07,N,1,2.838e-07,-6.883e-11,1.000e-09,8.646e-06,2.609e-05
2021-12-19,19:11:26,PPS,1,4.143,0.054,-1.857e-07,N,1,3.822e-07,-1.062e-07,1.000e-09,1.019e-05,2.559e-05
2021-12-19,19:11:42,PPS,1,4.131,0.058,-9.439e-07,N,1,2.855e-07,6.835e-08,1.000e-09,1.020e-05,2.721e-05
2021-12-19,19:11:58,PPS,1,4.124,0.053,-2.532e-07,N,1,2.626e-07,-1.839e-10,1.000e-09,1.015e-05,2.823e-05
2021-12-19,19:12:14,PPS,1,4.121,0.044,2.708e-08,N,1,2.242e-07,9.033e-08,1.000e-09,1.060e-05,2.729e-05
2021-12-19,19:12:30,PPS,1,4.123,0.040,1.179e-07,N,1,2.068e-07,5.134e-08,1.000e-09,1.146e-05,2.740e-05
2021-12-19,19:12:46,PPS,1,4.119,0.068,-1.444e-06,N,1,7.049e-07,-5.252e-08,1.000e-09,1.042e-05,2.820e-05
2021-12-19,19:13:02,PPS,1,4.106,0.106,-8.016e-07,N,1,6.769e-07,-7.906e-11,1.000e-09,1.008e-05,2.916e-05
2021-12-19,19:13:19,PPS,1,4.085,0.097,-1.209e-06,N,1,7.118e-07,1.596e-07,1.000e-09,1.045e-05,2.907e-05
2021-12-19,19:13:35,PPS,1,4.060,0.095,-1.200e-06,N,1,4.644e-07,-8.348e-11,1.000e-09,9.272e-06,2.947e-05
2021-12-19,19:13:51,PPS,1,4.054,0.051,-1.762e-07,N,1,3.888e-07,-1.274e-10,1.000e-09,9.349e-06,2.810e-05
2021-12-19,19:14:07,PPS,1,4.056,0.034,2.011e-07,N,1,3.493e-07,1.227e-07,1.000e-09,9.350e-06,2.637e-05
2021-12-19,19:14:23,PPS,1,4.059,0.026,2.749e-07,N,1,3.339e-07,-6.666e-08,1.000e-09,8.768e-06,2.599e-05
2021-12-19,19:14:39,PPS,1,4.059,0.019,5.369e-08,N,1,3.006e-07,-1.087e-07,1.000e-09,7.483e-06,2.554e-05
2021-12-19,19:14:55,PPS,1,4.058,0.016,-2.327e-07,N,1,2.889e-07,-1.040e-07,1.000e-09,8.891e-06,2.396e-05
2021-12-19,19:15:11,PPS,1,4.056,0.013,-1.767e-07,N,1,2.770e-07,9.030e-08,1.000e-09,8.286e-06,2.530e-05
2021-12-19,19:15:27,PPS,1,4.054,0.013,-3.087e-07,N,1,2.929e-07,9.532e-08,1.000e-09,7.084e-06,2.479e-05
2021-12-19,19:15:43,PPS,1,4.052,0.013,-4.256e-07,N,1,3.315e-07,3.243e-08,1.000e-09,1.090e-05,2.372e-05
2021-12-19,19:15:59,PPS,1,4.049,0.014,-4.687e-07,N,1,3.801e-07,3.618e-08,1.000e-09,8.250e-06,2.761e-05
2021-12-19,19:16:15,PPS,1,4.039,0.036,-2.187e-06,N,1,2.078e-07,5.755e-08,1.000e-09,9.226e-06,2.501e-05
2021-12-19,19:16:31,PPS,1,4.008,0.043,-1.069e-06,N,1,1.582e-07,-4.041e-10,1.000e-09,8.120e-06,2.846e-05
2021-12-19,19:16:47,PPS,1,3.998,0.032,-5.098e-07,N,1,2.212e-07,-1.840e-10,1.000e-09,9.995e-06,2.600e-05
2021-12-19,19:17:03,PPS,1,3.998,0.019,7.436e-08,N,1,1.985e-07,-7.236e-11,1.000e-09,8.244e-06,2.707e-05
2021-12-19,19:17:19,PPS,1,3.994,0.035,-8.603e-07,N,1,2.920e-07,-5.603e-08,1.000e-09,1.017e-05,2.464e-05
2021-12-19,19:17:35,PPS,1,3.986,0.066,-1.519e-06,N,1,5.880e-07,-1.541e-10,1.000e-09,1.236e-05,2.785e-05
2021-12-19,19:17:51,PPS,1,3.972,0.100,-3.838e-07,N,1,5.886e-07,-1.257e-10,1.000e-09,1.029e-05,3.133e-05
2021-12-19,19:18:07,PPS,1,3.961,0.067,-2.009e-07,N,1,4.897e-07,2.168e-07,1.000e-09,1.086e-05,2.848e-05
2021-12-19,19:18:23,PPS,1,3.951,0.089,-7.817e-07,N,1,5.161e-07,1.801e-07,1.000e-09,8.745e-06,2.838e-05
2021-12-19,19:18:39,PPS,1,3.945,0.056,-9.957e-08,N,1,4.205e-07,-9.292e-11,1.000e-09,1.036e-05,2.723e-05
2021-12-19,19:18:55,PPS,1,3.944,0.035,-4.341e-08,N,1,3.683e-07,8.363e-08,1.000e-09,9.545e-06,2.737e-05
2021-12-19,19:19:11,PPS,1,3.943,0.025,-1.232e-07,N,1,3.255e-07,9.763e-08,1.000e-09,1.059e-05,2.624e-05
2021-12-19,19:19:27,PPS,1,3.946,0.022,3.636e-07,N,1,3.381e-07,1.208e-07,1.000e-09,8.396e-06,2.722e-05
2021-12-19,19:19:43,PPS,1,3.944,0.019,-3.588e-07,N,1,3.483e-07,-1.268e-07,1.000e-09,8.631e-06,2.500e-05
2021-12-19,19:19:59,PPS,1,3.941,0.018,-3.819e-07,N,1,3.589e-07,1.289e-07,1.000e-09,1.034e-05,2.518e-05
2021-12-19,19:20:15,PPS,1,3.940,0.029,-6.337e-07,N,1,4.884e-07,2.569e-08,1.000e-09,9.848e-06,2.716e-05
2021-12-19,19:20:31,PPS,1,3.938,0.047,1.752e-07,N,1,5.289e-07,6.578e-08,1.000e-09,1.036e-05,2.718e-05
2021-12-19,19:20:47,PPS,1,3.932,0.056,-2.995e-07,N,1,4.531e-07,-9.452e-08,1.000e-09,1.043e-05,2.734e-05
2021-12-19,19:21:03,PPS,1,3.932,0.062,-1.434e-07,N,1,3.691e-07,1.430e-07,1.000e-09,8.814e-06,2.759e-05
2021-12-19,19:21:19,PPS,1,3.936,0.047,4.166e-07,N,1,3.565e-07,1.383e-07,1.000e-09,9.701e-06,2.612e-05
2021-12-19,19:21:35,PPS,1,3.935,0.032,-2.207e-07,N,1,3.247e-07,-1.336e-07,1.000e-09,1.024e-05,2.676e-05
2021-12-19,19:21:51,PPS,1,3.931,0.029,-4.860e-07,N,1,3.578e-07,7.146e-08,1.000e-09,1.016e-05,2.685e-05
2021-12-19,19:22:07,PPS,1,3.928,0.022,-1.942e-07,N,1,3.323e-07,-2.430e-11,1.000e-09,9.232e-06,2.721e-05
2021-12-19,19:22:23,PPS,1,3.927,0.017,-1.674e-07,N,1,3.059e-07,1.184e-07,1.000e-09,1.118e-05,2.580e-05
2021-12-19,19:22:40,PPS,1,3.924,0.018,-4.883e-07,N,1,3.598e-07,1.046e-07,1.000e-09,8.968e-06,2.806e-05
2021-12-19,19:22:56,PPS,1,3.922,0.015,-2.055e-07,N,1,3.409e-07,-2.070e-11,1.000e-09,9.271e-06,2.587e-05
2021-12-19,19:23:12,PPS,1,3.920,0.013,-2.389e-07,N,1,3.355e-07,1.229e-07,1.000e-09,7.357e-06,2.573e-05
2021-12-19,19:23:28,PPS,1,3.918,0.015,-5.719e-07,N,1,4.091e-07,1.016e-07,1.000e-09,7.883e-06,2.394e-05
2021-12-19,19:23:44,PPS,1,3.915,0.014,-4.304e-07,N,1,4.255e-07,-5.088e-11,1.000e-09,9.750e-06,2.482e-05
2021-12-19,19:24:00,PPS,1,3.905,0.033,-2.112e-06,N,1,4.466e-07,1.401e-07,1.000e-09,9.348e-06,2.643e-05
2021-12-19,19:24:16,PPS,1,3.879,0.065,-1.834e-06,N,1,2.777e-07,-1.223e-10,1.000e-09,9.878e-06,2.838e-05
2021-12-19,19:24:32,PPS,1,3.864,0.039,-1.665e-08,N,1,2.685e-07,-4.325e-10,1.000e-09,9.393e-06,2.909e-05
2021-12-19,19:24:48,PPS,1,3.867,0.027,2.990e-07,N,1,2.712e-07,1.535e-08,1.000e-09,9.181e-06,2.606e-05
2021-12-19,19:25:04,PPS,1,3.867,0.018,-7.422e-09,N,1,2.404e-07,-8.609e-08,1.000e-09,8.159e-06,2.590e-05
2021-12-19,19:25:20,PPS,1,3.869,0.016,2.730e-07,N,1,2.468e-07,-6.159e-08,1.000e-09,7.937e-06,2.461e-05
2021-12-19,19:25:36,PPS,1,3.872,0.016,3.913e-07,N,1,2.830e-07,-3.358e-08,1.000e-09,9.591e-06,2.455e-05
2021-12-19,19:25:52,PPS,1,3.882,0.025,9.588e-07,N,1,2.155e-07,8.532e-12,1.000e-09,9.403e-06,2.630e-05
2021-12-19,19:26:08,PPS,1,3.888,0.040,4.088e-07,N,1,2.436e-07,2.213e-11,1.000e-09,9.168e-06,2.685e-05
2021-12-19,19:26:24,PPS,1,3.886,0.042,-5.221e-07,N,1,3.341e-07,4.159e-12,1.000e-09,1.101e-05,2.632e-05
2021-12-19,19:26:40,PPS,1,3.879,0.069,-1.051e-06,N,1,4.568e-07,-1.782e-11,1.000e-09,1.031e-05,2.822e-05
2021-12-19,19:26:56,PPS,1,3.863,0.069,-4.954e-07,N,1,3.322e-07,-7.557e-11,1.000e-09,1.003e-05,2.863e-05
2021-12-19,19:27:12,PPS,1,3.863,0.072,3.509e-07,N,1,4.063e-07,2.865e-09,1.000e-09,1.020e-05,2.770e-05
2021-12-19,19:27:28,PPS,1,3.865,0.071,7.888e-08,N,1,4.056e-07,-1.495e-07,1.000e-09,9.067e-06,2.771e-05
2021-12-19,19:27:44,PPS,1,3.870,0.050,4.384e-07,N,1,3.835e-07,-1.429e-07,1.000e-09,9.868e-06,2.645e-05
2021-12-19,19:28:00,PPS,1,3.867,0.037,-3.689e-07,N,1,3.676e-07,1.932e-12,1.000e-09,1.123e-05,2.727e-05
2021-12-19,19:28:16,PPS,1,3.871,0.031,4.552e-07,N,1,3.885e-07,1.220e-07,1.000e-09,9.495e-06,2.821e-05
2021-12-19,19:28:32,PPS,1,3.878,0.037,9.909e-07,N,1,5.597e-07,-1.428e-07,1.000e-09,1.066e-05,2.634e-05
2021-12-19,19:28:48,PPS,1,3.880,0.028,6.679e-08,N,1,5.106e-07,-4.172e-11,1.000e-09,1.002e-05,2.844e-05
2021-12-19,19:29:04,PPS,1,3.880,0.022,-1.461e-08,N,1,4.669e-07,-6.112e-08,1.000e-09,8.884e-06,2.656e-05
2021-12-19,19:29:20,PPS,1,3.880,0.018,-4.762e-08,N,1,4.330e-07,-4.365e-08,1.000e-09,7.686e-06,2.529e-05
2021-12-19,19:29:36,PPS,1,3.880,0.015,1.342e-08,N,1,3.981e-07,3.818e-09,1.000e-09,7.543e-06,2.398e-05
2021-12-19,19:29:52,PPS,1,3.879,0.013,-2.547e-07,N,1,3.861e-07,-9.587e-09,1.000e-09,9.562e-06,2.379e-05
2021-12-19,19:30:10,PPS,1,3.879,0.011,1.413e-07,N,1,3.694e-07,1.290e-07,1.000e-09,1.074e-05,2.795e-05
2021-12-19,19:30:26,PPS,1,3.880,0.010,8.252e-08,N,1,3.513e-07,-1.225e-08,1.000e-09,9.026e-06,2.697e-05
2021-12-19,19:30:42,PPS,1,3.880,0.009,3.319e-08,N,1,3.320e-07,-7.965e-08,1.000e-09,8.392e-06,2.531e-05
2021-12-19,19:30:58,PPS,1,3.879,0.008,-2.222e-07,N,1,3.312e-07,-8.742e-08,1.000e-09,7.721e-06,2.466e-05
2021-12-19,19:31:14,PPS,1,3.880,0.008,1.730e-07,N,1,3.252e-07,9.800e-08,1.000e-09,8.317e-06,2.402e-05
2021-12-19,19:31:30,PPS,1,3.879,0.007,-8.644e-08,N,1,3.127e-07,-6.352e-08,1.000e-09,7.354e-06,2.454e-05
2021-12-19,19:31:46,PPS,1,3.880,0.007,2.528e-07,N,1,3.196e-07,2.177e-08,1.000e-09,9.569e-06,2.350e-05
2021-12-19,19:32:02,PPS,1,3.880,0.006,-7.753e-08,N,1,3.069e-07,-1.184e-07,1.000e-09,1.022e-05,2.614e-05
2021-12-19,19:32:18,PPS,1,3.880,0.005,3.074e-08,N,1,2.955e-07,-3.732e-08,1.000e-09,8.982e-06,2.636e-05
2021-12-19,19:32:34,PPS,1,3.880,0.005,-7.726e-08,N,1,2.842e-07,-5.778e-08,1.000e-09,1.100e-05,2.514e-05
2021-12-19,19:32:50,PPS,1,3.880,0.005,1.364e-07,N,1,2.820e-07,1.845e-08,1.000e-09,1.025e-05,2.711e-05
2021-12-19,19:33:06,PPS,1,3.881,0.005,1.314e-07,N,1,2.801e-07,-8.507e-08,1.000e-09,8.874e-06,2.645e-05
2021-12-19,19:33:22,PPS,1,3.881,0.004,-6.192e-08,N,1,2.702e-07,-1.051e-07,1.000e-09,9.888e-06,2.517e-05
2021-12-19,19:33:38,PPS,1,3.881,0.004,1.197e-08,N,1,2.614e-07,-3.884e-08,1.000e-09,1.033e-05,2.600e-05
2021-12-19,19:33:54,PPS,1,3.881,0.004,1.259e-07,N,1,2.599e-07,-4.422e-08,1.000e-09,9.856e-06,2.645e-05
2021-12-19,19:34:10,PPS,1,3.881,0.003,-9.064e-08,N,1,2.558e-07,-9.590e-08,1.000e-09,9.206e-06,2.609e-05
2021-12-19,19:34:26,PPS,1,3.881,0.003,4.990e-08,N,1,2.508e-07,-5.327e-09,1.000e-09,8.660e-06,2.527e-05
2021-12-19,19:34:42,PPS,1,3.881,0.003,-5.268e-08,N,1,2.443e-07,-4.736e-08,1.000e-09,8.577e-06,2.477e-05
2021-12-19,19:34:58,PPS,1,3.881,0.003,5.004e-08,N,1,2.382e-07,5.240e-09,1.000e-09,7.940e-06,2.464e-05
2021-12-19,19:35:14,PPS,1,3.881,0.003,-5.704e-08,N,1,2.316e-07,-3.919e-08,1.000e-09,1.075e-05,2.404e-05
2021-12-19,19:35:33,PPS,1,3.881,0.003,1.068e-07,N,1,2.320e-07,1.655e-08,1.000e-09,1.222e-05,3.015e-05
2021-12-19,19:35:50,PPS,1,3.881,0.002,1.338e-08,N,1,2.271e-07,-7.096e-08,1.000e-09,8.452e-06,2.838e-05
2021-12-19,19:36:06,PPS,1,3.881,0.003,1.387e-07,N,1,2.317e-07,-6.366e-08,1.000e-09,7.144e-06,2.460e-05
2021-12-19,19:36:22,PPS,1,3.881,0.002,3.985e-08,N,1,2.252e-07,-8.457e-08,1.000e-09,8.806e-06,2.341e-05
2021-12-19,19:36:38,PPS,1,3.881,0.002,2.901e-08,N,1,2.198e-07,-7.877e-08,1.000e-09,8.792e-06,2.499e-05
2021-12-19,19:36:54,PPS,1,3.882,0.002,1.804e-07,N,1,2.314e-07,-7.270e-08,1.000e-09,8.628e-06,2.496e-05
2021-12-19,19:37:10,PPS,1,3.882,0.002,5.846e-08,N,1,2.275e-07,-6.871e-08,1.000e-09,8.401e-06,2.494e-05
2021-12-19,19:37:26,PPS,1,3.882,0.002,1.266e-07,N,1,2.298e-07,-7.987e-08,1.000e-09,9.461e-06,2.459e-05
2021-12-19,19:37:42,PPS,1,3.882,0.002,5.371e-08,N,1,2.322e-07,-8.298e-08,1.000e-09,8.039e-06,2.573e-05
2021-12-19,19:37:58,PPS,1,3.883,0.002,9.840e-08,N,1,2.315e-07,-8.315e-08,1.000e-09,7.149e-06,2.423e-05
